Date,Time,X1,X2,X3,X4,X5,X6,X7
17/12/2006,17:07:00,3.446,0.136,231.33,14.8,0,2,16
17/12/2006,17:08:00,3.66,0.138,233.01,15.6,0,1,17
17/12/2006,17:09:00,3.586,0.144,233.93,15.2,0,1,17
17/12/2006,17:10:00,3.556,0.14,232.83,15.2,0,2,16
17/12/2006,17:11:00,3.604,0.156,234.18,15.4,0,1,17
17/12/2006,17:12:00,3.728,0.276,235.76,15.8,0,1,17
17/12/2006,17:13:00,3.7,0.27,234.86,15.8,0,2,17
17/12/2006,17:14:00,3.678,0.268,234.11,15.6,0,1,17
17/12/2006,17:15:00,3.67,0.266,233.91,15.6,0,1,17
17/12/2006,17:16:00,3.702,0.272,235.24,15.8,0,1,17
17/12/2006,17:17:00,3.744,0.276,234.86,16,0,1,16
17/12/2006,17:18:00,3.796,0.288,234.46,16.2,0,2,17
17/12/2006,17:19:00,3.808,0.288,234.74,16.2,0,1,17
17/12/2006,17:20:00,3.58,0.294,235.39,15.2,0,1,17
17/12/2006,17:21:00,3.37,0.22,233.34,14.4,0,1,17
17/12/2006,17:22:00,3.13,0.174,234.05,13.4,0,0,17
17/12/2006,17:23:00,3.238,0.172,233.58,13.8,0,0,16
17/12/2006,17:24:00,3.39,0.17,232.65,14.6,0,0,17
17/12/2006,17:25:00,3.36,0.164,231.2,14.4,0,0,16
17/12/2006,17:26:00,3.4,0.162,232.86,14.6,0,0,17
17/12/2006,17:27:00,3.396,0.164,232.89,14.6,0,0,17
17/12/2006,17:28:00,3.282,0.1,232.33,14,0,0,16
17/12/2006,17:29:00,2.996,0.056,232.47,12.8,0,0,17
17/12/2006,17:30:00,3.002,0.058,232.79,12.8,0,0,16
17/12/2006,17:31:00,3,0.058,232.88,12.8,0,0,17
17/12/2006,17:32:00,2.994,0.056,233.03,12.8,0,0,17
17/12/2006,17:33:00,3.058,0.056,233.11,13,0,0,16
17/12/2006,17:34:00,3.118,0.12,232.58,13.4,0,0,17
17/12/2006,17:35:00,3.168,0.158,234.57,13.4,0,0,17
17/12/2006,17:36:00,3.262,0.158,234.69,13.8,0,0,17
17/12/2006,17:37:00,3.306,0.158,235.39,14,0,0,17
17/12/2006,17:38:00,3.288,0.156,234.84,14,0,0,17
17/12/2006,17:39:00,3.282,0.154,234.63,14,0,0,16
17/12/2006,17:40:00,3.292,0.158,234.99,14,0,0,17
17/12/2006,17:41:00,3.28,0.154,234.39,14,0,0,17
17/12/2006,17:42:00,3.502,0.158,235.51,14.8,0,0,17
17/12/2006,17:43:00,3.376,0.156,235.42,14.4,0,0,17
17/12/2006,17:44:00,3.332,0.114,235.56,14.2,0,0,17
17/12/2006,17:45:00,3.292,0.06,235.58,14,0,0,17
17/12/2006,17:46:00,3.28,0.058,234.99,14,0,0,17
17/12/2006,17:47:00,3.298,0.058,235.77,14,0,0,17
17/12/2006,17:48:00,3.296,0.06,235.69,14,0,0,17
17/12/2006,17:49:00,3.274,0.058,234.74,14,0,0,17
17/12/2006,17:50:00,3.412,0.184,235.79,14.4,0,0,17
17/12/2006,17:51:00,3.412,0.188,236.2,14.4,0,0,17
17/12/2006,17:52:00,3.418,0.188,236.21,14.4,0,0,17
17/12/2006,17:53:00,3.416,0.19,236.37,14.4,0,0,17
17/12/2006,17:54:00,3.418,0.19,236.59,14.4,0,0,18
17/12/2006,17:55:00,3.43,0.192,237.11,14.4,0,0,17
17/12/2006,17:56:00,3.434,0.19,236.87,14.4,0,0,17
17/12/2006,17:57:00,3.792,0.176,235.98,16,0,0,17
17/12/2006,17:58:00,3.652,0.166,235.91,15.4,0,0,17
17/12/2006,17:59:00,3.59,0.166,236.02,15.2,0,0,17
17/12/2006,18:00:00,3.328,0.168,235.86,14,0,0,17
17/12/2006,18:01:00,3.336,0.172,236.27,14,0,0,17
17/12/2006,18:02:00,3.386,0.17,236.31,14.2,0,0,17
17/12/2006,18:03:00,3.528,0.272,235.63,15,0,0,17
17/12/2006,18:04:00,3.496,0.26,235.22,14.8,0,0,17
17/12/2006,18:05:00,3.396,0.166,235.28,14.4,0,0,17
17/12/2006,18:06:00,3.266,0.106,234.27,13.8,0,0,17
17/12/2006,18:07:00,3.34,0,234.72,14.2,0,0,17
17/12/2006,18:08:00,3.26,0,235.73,13.8,0,0,17
17/12/2006,18:09:00,3.236,0,235.84,13.6,0,0,17
17/12/2006,18:10:00,3.216,0,235,13.6,0,0,17
17/12/2006,18:11:00,3.232,0,235.67,13.6,0,0,17
17/12/2006,18:12:00,3.236,0,235.9,13.6,0,0,17
17/12/2006,18:13:00,3.254,0,236.64,13.8,0,0,17
17/12/2006,18:14:00,3.308,0.076,237.39,14,0,0,18
17/12/2006,18:15:00,3.612,0.254,236.94,15.2,0,0,17
17/12/2006,18:16:00,4.1,0.156,236.33,17.8,0,0,17
17/12/2006,18:17:00,6.254,0.118,233.69,26.6,0,0,17
17/12/2006,18:18:00,6.204,0.116,232.7,26.6,0,0,16
17/12/2006,18:19:00,4.536,0.128,234.34,20,0,0,17
17/12/2006,18:20:00,3.606,0.134,234.73,15.4,0,0,17
17/12/2006,18:21:00,3.594,0.132,234.58,15.2,0,0,17
17/12/2006,18:22:00,3.614,0.136,235.46,15.4,0,0,17
17/12/2006,18:23:00,3.612,0.136,235.45,15.2,0,0,17
17/12/2006,18:24:00,3.612,0.134,235.42,15.2,0,0,17
17/12/2006,18:25:00,3.576,0.086,235.42,15.2,0,0,17
17/12/2006,18:26:00,3.552,0,235.79,15,0,0,17
17/12/2006,18:27:00,3.55,0,235.75,15,0,0,17
17/12/2006,18:28:00,3.566,0.046,235.54,15,0,0,17
17/12/2006,18:29:00,3.66,0.166,235.77,15.4,0,0,17
17/12/2006,18:30:00,3.624,0.162,234.53,15.4,0,0,17
17/12/2006,18:31:00,3.626,0.162,234.72,15.4,0,0,17
17/12/2006,18:32:00,3.62,0.162,234.58,15.4,0,0,16
17/12/2006,18:33:00,3.42,0.172,235.19,14.6,0,0,17
17/12/2006,18:34:00,3.356,0.188,235.26,14.2,0,0,17
17/12/2006,18:35:00,3.362,0.188,235.42,14.2,0,0,17
17/12/2006,18:36:00,3.372,0.19,235.72,14.2,0,0,17
17/12/2006,18:37:00,3.38,0.188,236.11,14.2,0,0,17
17/12/2006,18:38:00,3.344,0.184,234.99,14.2,0,0,17
17/12/2006,18:39:00,3.612,0.172,234.74,15.4,0,0,17
17/12/2006,18:40:00,3.652,0.164,234.97,15.6,0,0,17
17/12/2006,18:41:00,3.638,0.166,234.44,15.4,0,0,17
17/12/2006,18:42:00,3.618,0.176,234.12,15.4,0,0,17
17/12/2006,18:43:00,3.588,0.178,233.88,15.4,0,0,17
17/12/2006,18:44:00,3.596,0.176,233.39,15.4,0,0,16
17/12/2006,18:45:00,3.708,0.052,234.25,15.8,0,0,17
17/12/2006,18:46:00,3.79,0.054,234.9,16,0,0,17
17/12/2006,18:47:00,3.76,0.052,233.79,16,0,0,17
17/12/2006,18:48:00,3.754,0.052,233.49,16,0,0,16
17/12/2006,18:49:00,3.742,0.048,232.74,16,0,0,17
17/12/2006,18:50:00,3.954,0.046,232.09,17,0,0,17
17/12/2006,18:51:00,3.81,0.046,231.71,16.4,0,0,16
17/12/2006,18:52:00,3.808,0.1,231.57,16.4,0,0,17
17/12/2006,18:53:00,3.978,0.24,231.06,17.2,0,0,16
17/12/2006,18:54:00,3.974,0.232,230.35,17.2,0,0,16
17/12/2006,18:55:00,4.006,0.222,229.85,17.4,0,0,16
17/12/2006,18:56:00,4.112,0.302,230.96,17.8,0,0,17
17/12/2006,18:57:00,4.06,0.304,229.57,17.6,0,0,16
17/12/2006,18:58:00,4.05,0.294,230.68,17.6,0,0,16
17/12/2006,18:59:00,4.046,0.3,229.63,17.6,0,0,16
17/12/2006,19:00:00,4.078,0.3,230.78,17.6,0,0,17
17/12/2006,19:01:00,4.18,0.31,234.09,17.8,0,0,17
17/12/2006,19:02:00,4.132,0.306,233.78,17.6,0,0,16
17/12/2006,19:03:00,3.768,0.312,234.67,16,0,0,17
17/12/2006,19:04:00,3.556,0.36,233.42,15.2,0,0,17
17/12/2006,19:05:00,3.528,0.436,233.77,15.2,0,0,17
17/12/2006,19:06:00,2.922,0.38,234.78,12.6,0,0,17
17/12/2006,19:07:00,2.42,0.3,235.32,10.4,0,0,16
17/12/2006,19:08:00,2.398,0.368,231.7,10.4,0,0,17
17/12/2006,19:09:00,2.398,0.37,231.83,10.4,0,1,16
17/12/2006,19:10:00,2.388,0.366,231.31,10.4,0,2,17
17/12/2006,19:11:00,2.432,0.376,233.97,10.4,0,1,17
17/12/2006,19:12:00,3.764,0.562,232.4,16.6,0,2,16
17/12/2006,19:13:00,3.782,0.44,233.22,16.4,0,1,17
17/12/2006,19:14:00,3.222,0.35,233.95,14.2,0,1,17
17/12/2006,19:15:00,2.21,0.226,234.54,9.4,0,2,16
17/12/2006,19:16:00,2.208,0.224,234.5,9.4,0,1,17
17/12/2006,19:17:00,2.22,0.228,235.39,9.4,0,1,17
17/12/2006,19:18:00,2.234,0.232,236.35,9.4,0,2,17
17/12/2006,19:19:00,2.224,0.23,236.29,9.4,0,1,18
17/12/2006,19:20:00,2.164,0.212,235.82,9.2,0,2,17
17/12/2006,19:21:00,2.472,0.276,235.79,10.8,0,1,17
17/12/2006,19:22:00,2.506,0.256,235.86,11,0,1,17
17/12/2006,19:23:00,2.168,0.214,235.9,9.2,0,1,17
17/12/2006,19:24:00,2.154,0.21,235.16,9.2,0,2,17
17/12/2006,19:25:00,2.146,0.208,234.66,9.2,0,1,17
17/12/2006,19:26:00,2.134,0.208,234.48,9,0,1,16
17/12/2006,19:27:00,2.104,0.198,232.36,9,0,1,17
17/12/2006,19:28:00,2.104,0.194,232.24,9,0,2,17
17/12/2006,19:29:00,2.116,0.2,233.35,9,0,1,16
17/12/2006,19:30:00,2.114,0.202,233.42,9,0,1,17
17/12/2006,19:31:00,2.532,0.38,232.29,11,0,1,16
17/12/2006,19:32:00,2.478,0.248,232.7,10.6,0,1,17
17/12/2006,19:33:00,2.366,0.088,232.56,10.2,0,0,17
17/12/2006,19:34:00,2.74,0.156,233.91,11.6,0,0,16
17/12/2006,19:35:00,3.424,0.178,232.75,14.8,0,0,17
17/12/2006,19:36:00,3.538,0.258,231.41,15.2,0,0,16
17/12/2006,19:37:00,4.012,0.378,231.18,17.6,0,0,17
17/12/2006,19:38:00,4.842,0.426,230.08,21.2,0,0,16
17/12/2006,19:39:00,3.578,0.45,233.04,15.4,0,0,17
17/12/2006,19:40:00,3.438,0.426,233.2,14.8,0,0,16
17/12/2006,19:41:00,3.29,0.28,233.65,14,0,0,17
17/12/2006,19:42:00,3.13,0.268,232.88,13.4,0,0,17
17/12/2006,19:43:00,3.15,0.264,232.31,13.6,0,0,16
17/12/2006,19:44:00,3.314,0.264,232.63,14.2,0,0,17
17/12/2006,19:45:00,3.022,0.266,232.41,13,0,0,16
17/12/2006,19:46:00,3.004,0.264,232.43,13,0,0,17
17/12/2006,19:47:00,3.02,0.266,232.6,13,0,0,17
17/12/2006,19:48:00,2.96,0.176,232.52,12.8,0,0,16
17/12/2006,19:49:00,3.544,0.166,231.68,15.6,0,0,17
17/12/2006,19:50:00,2.934,0.17,232.11,12.6,0,0,16
17/12/2006,19:51:00,3.034,0.168,232.19,13,0,0,17
17/12/2006,19:52:00,3.244,0.168,232.77,14,0,0,16
17/12/2006,19:53:00,3.304,0.164,231.7,14.2,0,0,17
17/12/2006,19:54:00,3.024,0.166,231.47,13,0,0,16
17/12/2006,19:55:00,3.032,0.168,231.83,13,0,0,17
17/12/2006,19:56:00,2.826,0.16,230.37,12.2,0,0,16
17/12/2006,19:57:00,2.558,0.16,231.97,11,0,0,17
17/12/2006,19:58:00,2.514,0.164,232.93,10.8,0,0,16
17/12/2006,19:59:00,2.406,0.166,233.07,10.4,0,0,17
17/12/2006,20:00:00,2.388,0.166,232.78,10.2,0,0,16
17/12/2006,20:01:00,2.314,0.17,233.79,9.8,0,0,17
17/12/2006,20:02:00,2.326,0.172,234.51,10,0,0,17
17/12/2006,20:03:00,2.56,0.17,233.87,11.2,0,0,17
17/12/2006,20:04:00,2.67,0.168,234.12,11.6,0,0,17
17/12/2006,20:05:00,2.42,0.104,233.75,10.4,0,0,16
17/12/2006,20:06:00,2.55,0.048,233.02,11,0,0,17
17/12/2006,20:07:00,2.6,0.102,232.75,11.2,0,0,17
17/12/2006,20:08:00,2.628,0.162,232.57,11.2,0,1,16
17/12/2006,20:09:00,2.632,0.164,233.02,11.2,0,2,17
17/12/2006,20:10:00,2.664,0.162,232.92,11.4,0,1,16
17/12/2006,20:11:00,2.576,0.164,233.24,11,0,2,17
17/12/2006,20:12:00,2.972,0.17,236.43,12.6,0,1,17
17/12/2006,20:13:00,3.202,0.164,235.3,13.6,0,2,17
17/12/2006,20:14:00,3.178,0.166,235.52,13.6,0,1,17
17/12/2006,20:15:00,3.19,0.162,235.17,13.6,0,1,17
17/12/2006,20:16:00,3.26,0.216,235,14,0,2,17
17/12/2006,20:17:00,3.262,0.26,234.6,14,0,1,17
17/12/2006,20:18:00,3.39,0.364,234.43,14.6,0,2,17
17/12/2006,20:19:00,3.566,0.378,234.1,15.4,0,1,17
17/12/2006,20:20:00,3.668,0.374,234.1,15.8,0,2,16
17/12/2006,20:21:00,4.464,0.388,233.9,19.4,0,1,17
17/12/2006,20:22:00,4.448,0.396,233.44,19.4,0,1,17
17/12/2006,20:23:00,3.698,0.388,236.07,15.8,0,2,17
17/12/2006,20:24:00,3.712,0.396,236.92,15.8,0,1,17
17/12/2006,20:25:00,3.732,0.4,237.66,15.8,0,1,17
17/12/2006,20:26:00,3.736,0.402,238.05,15.8,0,1,18
17/12/2006,20:27:00,3.66,0.302,237.73,15.4,0,2,17
17/12/2006,20:28:00,3.636,0.298,237.01,15.4,0,1,17
17/12/2006,20:29:00,3.62,0.296,236.47,15.4,0,1,17
17/12/2006,20:30:00,3.614,0.292,236.16,15.4,0,2,18
17/12/2006,20:31:00,3.59,0.284,235.07,15.4,0,1,17
17/12/2006,20:32:00,3.61,0.286,235.7,15.4,0,1,17
17/12/2006,20:33:00,3.616,0.29,236.23,15.4,0,1,17
17/12/2006,20:34:00,3.644,0.292,236.6,15.4,0,2,17
17/12/2006,20:35:00,3.822,0.29,235.93,16.2,0,1,17
17/12/2006,20:36:00,3.538,0.308,238.31,15,0,1,17
17/12/2006,20:37:00,3.504,0.31,238.69,14.8,0,1,18
17/12/2006,20:38:00,3.682,0.308,238.8,15.4,0,2,17
17/12/2006,20:39:00,3.694,0.314,239.45,15.4,0,1,18
17/12/2006,20:40:00,3.692,0.312,239.47,15.4,0,1,17
17/12/2006,20:41:00,3.712,0.318,240.35,15.6,0,1,18
17/12/2006,20:42:00,3.628,0.314,239.82,15.2,0,2,18
17/12/2006,20:43:00,3.374,0.32,239.76,14.2,0,1,17
17/12/2006,20:44:00,3.368,0.322,239.91,14.2,0,1,18
17/12/2006,20:45:00,3.352,0.318,239.53,14,0,1,17
17/12/2006,20:46:00,3.35,0.32,239.63,14,0,1,18
17/12/2006,20:47:00,3.318,0.31,238.11,14,0,2,17
17/12/2006,20:48:00,3.324,0.31,238.46,14,0,1,18
17/12/2006,20:49:00,3.594,0.308,238.81,15.2,0,1,17
17/12/2006,20:50:00,3.798,0.308,238.88,16,0,1,18
17/12/2006,20:51:00,3.852,0.308,238.62,16.2,0,2,17
17/12/2006,20:52:00,3.832,0.304,238,16.2,0,1,17
17/12/2006,20:53:00,3.832,0.304,238,16.2,0,1,18
17/12/2006,20:54:00,3.75,0.3,237.52,15.8,0,1,17
17/12/2006,20:55:00,3.568,0.302,237.97,15,0,2,17
17/12/2006,20:56:00,3.476,0.288,238.08,14.6,0,1,18
17/12/2006,20:57:00,3.316,0.266,236.6,14,0,1,17
17/12/2006,20:58:00,3.274,0.258,236.88,13.8,0,1,17
17/12/2006,20:59:00,3.244,0.254,238.01,13.6,0,1,17
17/12/2006,21:00:00,3.576,0.252,237.8,15.2,0,2,18
17/12/2006,21:01:00,3.898,0.25,238.03,16.4,0,1,17
17/12/2006,21:02:00,3.638,0.262,238.51,15.2,0,1,17
17/12/2006,21:03:00,3.204,0.266,238.69,13.4,0,1,18
17/12/2006,21:04:00,3.078,0.266,238.79,12.8,0,1,17
17/12/2006,21:05:00,3.076,0.266,238.7,12.8,0,2,18
17/12/2006,21:06:00,3.086,0.256,239.34,12.8,0,1,17
17/12/2006,21:07:00,3.002,0.162,238.17,12.6,0,1,18
17/12/2006,21:08:00,2.992,0.162,238,12.6,0,1,17
17/12/2006,21:09:00,3.038,0.214,237.82,12.8,0,1,17
17/12/2006,21:10:00,3.088,0.29,237.8,13,0,2,18
17/12/2006,21:11:00,3.116,0.296,239.26,13,0,1,17
17/12/2006,21:12:00,3.108,0.296,239.19,13,0,1,18
17/12/2006,21:13:00,3.096,0.292,238.82,13,0,1,17
17/12/2006,21:14:00,3.086,0.29,238.48,13,0,1,18
17/12/2006,21:15:00,3.076,0.288,238,13,0,2,17
17/12/2006,21:16:00,3.08,0.288,238.15,13,0,1,17
17/12/2006,21:17:00,3.08,0.29,238.27,13,0,1,18
17/12/2006,21:18:00,3.096,0.286,237.52,13,0,1,17
17/12/2006,21:19:00,3.13,0.288,237.89,13.2,0,1,17
17/12/2006,21:20:00,3.074,0.29,238.07,13,0,2,18
17/12/2006,21:21:00,3.118,0.302,239.79,13,0,1,17
17/12/2006,21:22:00,3.082,0.292,238.12,13,0,1,18
17/12/2006,21:23:00,3.068,0.288,237.59,13,0,1,17
17/12/2006,21:24:00,3.084,0.292,238.37,13,0,1,17
17/12/2006,21:25:00,3.268,0.294,239.23,13.6,0,2,18
17/12/2006,21:26:00,3.316,0.288,238.55,13.8,0,1,17
17/12/2006,21:27:00,3.07,0.288,238.01,12.8,0,1,18
17/12/2006,21:28:00,3.1,0.296,239.25,13,0,1,17
17/12/2006,21:29:00,3.098,0.288,239.44,13,0,1,18
17/12/2006,21:30:00,3.096,0.28,239.79,12.8,0,2,17
17/12/2006,21:31:00,3.1,0.28,240.04,13,0,1,18
17/12/2006,21:32:00,3.094,0.278,239.71,12.8,0,1,17
17/12/2006,21:33:00,3.1,0.28,240.01,12.8,0,1,18
17/12/2006,21:34:00,3.118,0.284,240.87,13,0,1,18
17/12/2006,21:35:00,3.124,0.286,241.09,13,0,2,18
17/12/2006,21:36:00,3.108,0.312,241.4,12.8,0,1,17
17/12/2006,21:37:00,3.14,0.392,241.29,13,0,1,18
17/12/2006,21:38:00,3.138,0.392,241.37,13,0,1,18
17/12/2006,21:39:00,3.12,0.39,241.07,13,0,1,18
17/12/2006,21:40:00,3.102,0.384,239.65,13,0,1,18
17/12/2006,21:41:00,3.098,0.384,239.57,13,0,2,17
17/12/2006,21:42:00,3.086,0.38,239.01,13,0,1,18
17/12/2006,21:43:00,3.08,0.38,238.83,13,0,1,17
17/12/2006,21:44:00,2.996,0.38,238.59,12.6,0,1,17
17/12/2006,21:45:00,2.914,0.288,238.27,12.2,0,1,18
17/12/2006,21:46:00,2.986,0.248,238.71,12.4,0,2,17
17/12/2006,21:47:00,2.84,0.19,238.66,11.8,0,1,18
17/12/2006,21:48:00,2.824,0.142,237.35,11.8,0,1,17
17/12/2006,21:49:00,2.97,0.144,238.17,12.4,0,1,17
17/12/2006,21:50:00,2.91,0.144,238.49,12.2,0,1,18
17/12/2006,21:51:00,2.754,0.152,239.17,11.4,0,1,17
17/12/2006,21:52:00,2.588,0.156,240.12,10.8,0,2,18
17/12/2006,21:53:00,2.624,0.172,239.32,11,0,1,17
17/12/2006,21:54:00,2.614,0.18,240.99,10.8,0,1,18
17/12/2006,21:55:00,2.618,0.182,241.31,10.8,0,1,18
17/12/2006,21:56:00,2.604,0.18,240.53,10.8,0,1,18
17/12/2006,21:57:00,2.596,0.178,239.99,10.8,0,1,17
17/12/2006,21:58:00,2.588,0.176,239.55,10.8,0,2,18
17/12/2006,21:59:00,2.694,0.286,239.68,11.2,0,1,17
17/12/2006,22:00:00,2.69,0.31,239.17,11.2,0,1,18
17/12/2006,22:01:00,2.682,0.304,238.35,11.2,0,1,17
17/12/2006,22:02:00,2.688,0.306,238.89,11.2,0,1,18
17/12/2006,22:03:00,2.688,0.31,239.28,11.2,0,1,17
17/12/2006,22:04:00,2.688,0.308,239.24,11.2,0,2,18
17/12/2006,22:05:00,2.694,0.308,239.19,11.2,0,1,17
17/12/2006,22:06:00,2.69,0.304,238.92,11.2,0,1,18
17/12/2006,22:07:00,2.688,0.306,238.91,11.2,0,1,17
17/12/2006,22:08:00,2.156,0.318,240.49,9.2,0,1,10
17/12/2006,22:09:00,1.65,0.322,240.8,7,0,1,0
17/12/2006,22:10:00,1.652,0.32,240.62,7,0,2,0
17/12/2006,22:11:00,1.646,0.322,241.02,7,0,1,0
17/12/2006,22:12:00,1.656,0.326,241.78,7,0,1,0
17/12/2006,22:13:00,1.648,0.324,241.32,7,0,1,0
17/12/2006,22:14:00,1.654,0.326,241.72,7,0,1,0
17/12/2006,22:15:00,1.632,0.314,239.4,7,0,1,0
17/12/2006,22:16:00,1.632,0.31,238.58,7,0,2,0
17/12/2006,22:17:00,1.676,0.336,239.18,7.2,0,1,0
17/12/2006,22:18:00,1.714,0.414,239.18,7.4,0,1,0
17/12/2006,22:19:00,1.72,0.418,239.7,7.4,0,1,0
17/12/2006,22:20:00,1.726,0.422,240.32,7.4,0,1,0
17/12/2006,22:21:00,1.722,0.408,240.42,7.4,0,1,0
17/12/2006,22:22:00,1.654,0.302,240.46,7,0,0,0
17/12/2006,22:23:00,1.662,0.306,241.6,7,0,0,0
17/12/2006,22:24:00,1.66,0.308,241.47,7,0,0,0
17/12/2006,22:25:00,1.66,0.308,241.65,7,0,0,0
17/12/2006,22:26:00,1.654,0.31,241.96,7,0,0,0
17/12/2006,22:27:00,1.652,0.308,241.7,7,0,0,0
17/12/2006,22:28:00,1.582,0.21,241.41,6.6,0,0,0
17/12/2006,22:29:00,1.582,0.202,241.31,6.6,0,0,0
17/12/2006,22:30:00,1.542,0.144,241.22,6.4,0,0,0
17/12/2006,22:31:00,1.678,0.062,240.08,7,0,0,0
17/12/2006,22:32:00,1.748,0.066,240.82,7.2,0,0,0
17/12/2006,22:33:00,1.752,0.066,240.96,7.2,0,0,0
17/12/2006,22:34:00,1.91,0.064,240.92,8,0,0,0
17/12/2006,22:35:00,2.136,0.062,241.29,8.8,0,0,0
17/12/2006,22:36:00,1.754,0.072,242.49,7.2,0,0,0
17/12/2006,22:37:00,0.862,0.076,243.62,3.6,0,0,0
17/12/2006,22:38:00,0.812,0.076,243.53,3.4,0,0,0
17/12/2006,22:39:00,0.808,0.08,244.13,3.4,0,0,0
17/12/2006,22:40:00,0.806,0.082,244.39,3.4,0,0,0
17/12/2006,22:41:00,0.812,0.082,244.26,3.4,0,0,0
17/12/2006,22:42:00,0.818,0.084,245.07,3.4,0,0,0
17/12/2006,22:43:00,0.82,0.086,245.96,3.4,0,0,0
17/12/2006,22:44:00,0.848,0.112,245.73,3.6,0,0,0
17/12/2006,22:45:00,0.914,0.222,245.23,3.8,0,0,0
17/12/2006,22:46:00,0.902,0.222,245.01,3.8,0,0,0
17/12/2006,22:47:00,0.902,0.222,244.98,3.8,0,0,0
17/12/2006,22:48:00,0.902,0.222,245.13,3.8,0,0,0
17/12/2006,22:49:00,0.902,0.218,244.47,3.8,0,0,0
17/12/2006,22:50:00,0.888,0.218,244.24,3.8,0,0,0
17/12/2006,22:51:00,0.892,0.22,244.7,3.8,0,0,0
17/12/2006,22:52:00,0.85,0.216,245.8,3.6,0,0,0
17/12/2006,22:53:00,0.796,0.206,245.52,3.4,0,0,0
17/12/2006,22:54:00,0.9,0.202,245.37,3.8,0,0,0
17/12/2006,22:55:00,0.912,0.204,245.76,3.8,0,0,0
17/12/2006,22:56:00,0.912,0.202,245.77,3.8,0,0,0
17/12/2006,22:57:00,0.914,0.206,246.16,3.8,0,0,0
17/12/2006,22:58:00,0.938,0.22,245.5,4,0,0,0
17/12/2006,22:59:00,0.952,0.318,245.39,4,0,0,0
17/12/2006,23:00:00,1.116,0.344,245.22,4.8,0,0,0
17/12/2006,23:01:00,0.864,0.308,245.4,3.8,0,0,0
17/12/2006,23:02:00,0.724,0.276,245.89,3,0,0,0
17/12/2006,23:03:00,0.602,0.276,245.37,2.6,0,0,0
17/12/2006,23:04:00,0.566,0.278,245.56,2.6,0,0,0
17/12/2006,23:05:00,0.566,0.28,245.82,2.6,0,0,0
17/12/2006,23:06:00,0.566,0.284,246.65,2.6,0,0,0
17/12/2006,23:07:00,0.564,0.278,245.9,2.4,0,0,0
17/12/2006,23:08:00,0.56,0.274,245.04,2.4,0,0,0
17/12/2006,23:09:00,0.5,0.184,245.69,2.2,0,0,0
17/12/2006,23:10:00,0.492,0.172,246,2,0,0,0
17/12/2006,23:11:00,0.496,0.176,247.08,2,0,0,0
17/12/2006,23:12:00,0.498,0.182,247.92,2,0,0,0
17/12/2006,23:13:00,0.416,0.052,248.33,1.6,0,0,0
17/12/2006,23:14:00,0.404,0,247.27,1.6,0,0,0
17/12/2006,23:15:00,0.404,0,247.09,1.6,0,0,0
17/12/2006,23:16:00,0.318,0,246.84,1.2,0,0,0
17/12/2006,23:17:00,0.292,0,246.27,1.2,0,0,0
17/12/2006,23:18:00,0.29,0,245.95,1.2,0,0,0
17/12/2006,23:19:00,0.288,0,244.99,1.2,0,0,0
17/12/2006,23:20:00,0.286,0,244,1.2,0,0,0
17/12/2006,23:21:00,0.288,0,245.05,1.2,0,0,0
17/12/2006,23:22:00,0.396,0.156,245.92,1.8,0,1,0
17/12/2006,23:23:00,0.382,0.154,245.24,1.6,0,1,0
17/12/2006,23:24:00,0.382,0.156,245.61,1.6,0,2,0
17/12/2006,23:25:00,0.38,0.156,245.64,1.6,0,1,0
17/12/2006,23:26:00,0.378,0.154,245.36,1.6,0,2,0
17/12/2006,23:27:00,0.444,0.228,244.7,2,0,1,0
17/12/2006,23:28:00,0.478,0.292,244.56,2.2,0,2,0
17/12/2006,23:29:00,0.472,0.29,244.28,2.2,0,1,0
17/12/2006,23:30:00,0.47,0.292,244.69,2.2,0,2,0
17/12/2006,23:31:00,0.47,0.294,245.05,2.2,0,1,0
17/12/2006,23:32:00,0.468,0.3,245.95,2.2,0,2,0
17/12/2006,23:33:00,0.464,0.296,245.51,2.2,0,1,0
17/12/2006,23:34:00,0.462,0.296,245.3,2.2,0,1,0
17/12/2006,23:35:00,0.396,0.27,245.55,2,0,1,0
17/12/2006,23:36:00,0.378,0.266,246.03,1.8,0,2,0
17/12/2006,23:37:00,0.378,0.266,245.94,1.8,0,1,0
17/12/2006,23:38:00,0.376,0.264,245.68,1.8,0,1,0
17/12/2006,23:39:00,0.374,0.264,245.5,1.8,0,2,0
17/12/2006,23:40:00,0.44,0.336,246,2.2,0,1,0
17/12/2006,23:41:00,0.452,0.38,246.59,2.4,0,1,0
17/12/2006,23:42:00,0.454,0.382,246.81,2.4,0,1,0
17/12/2006,23:43:00,0.454,0.386,247.59,2.4,0,1,0
17/12/2006,23:44:00,0.452,0.382,247.03,2.4,0,2,0
17/12/2006,23:45:00,0.45,0.382,246.96,2.4,0,1,0
17/12/2006,23:46:00,0.446,0.38,246.55,2.4,0,1,0
17/12/2006,23:47:00,0.444,0.38,246.62,2.4,0,1,0
17/12/2006,23:48:00,0.442,0.374,245.99,2.2,0,2,0
17/12/2006,23:49:00,0.44,0.372,245.49,2.2,0,1,0
17/12/2006,23:50:00,0.388,0.292,244.78,2,0,1,0
17/12/2006,23:51:00,0.366,0.26,244.86,1.8,0,1,0
17/12/2006,23:52:00,0.364,0.256,244.42,1.8,0,1,0
17/12/2006,23:53:00,0.366,0.258,244.8,1.8,0,1,0
